dmd_type,dmd_id,dmd_name,bnf_code
VMP,325259007,Glimepiride 2mg tablets,0601021A0AAAAAA
AMP,10274011000001101,Glimepiride 2mg tablets,0601021A0AAAAAA
AMP,20166811000001106,Glimepiride 2mg tablets,0601021A0AAAAAA
AMP,10155111000001101,Glimepiride 2mg tablets,0601021A0AAAAAA
AMP,8093711000001103,Glimepiride 2mg tablets,0601021A0AAAAAA
AMP,16053711000001101,Glimepiride 2mg tablets,0601021A0AAAAAA
AMP,32493611000001106,Glimepiride 2mg tablets,0601021A0AAAAAA
AMP,14122311000001108,Glimepiride 2mg tablets,0601021A0AAAAAA
AMP,24106511000001109,Glimepiride 2mg tablets,0601021A0AAAAAA
AMP,11018911000001102,Glimepiride 2mg tablets,0601021A0AAAAAA
AMP,12147311000001101,Glimepiride 2mg tablets,0601021A0AAAAAA
AMP,30137811000001100,Glimepiride 2mg tablets,0601021A0AAAAAA
AMP,10445311000001101,Glimepiride 2mg tablets,0601021A0AAAAAA
AMP,10689011000001106,Glimepiride 2mg tablets,0601021A0AAAAAA
AMP,17916711000001106,Glimepiride 2mg tablets,0601021A0AAAAAA
AMP,13720511000001107,Glimepiride 2mg tablets,0601021A0AAAAAA
AMP,11343211000001108,Glimepiride 2mg tablets,0601021A0AAAAAA
AMP,15091211000001102,Glimepiride 2mg tablets,0601021A0AAAAAA
AMP,10617511000001108,Glimepiride 2mg tablets,0601021A0AAAAAA
AMP,11149411000001103,Glimepiride 2mg tablets,0601021A0AAAAAA
AMP,22027411000001104,Glimepiride 2mg tablets,0601021A0AAAAAA
AMP,10517911000001105,Glimepiride 2mg tablets,0601021A0AAAAAA
VMP,325261003,Glimepiride 1mg tablets,0601021A0AAABAB
AMP,10273811000001109,Glimepiride 1mg tablets,0601021A0AAABAB
AMP,18462411000001106,Glimepiride 1mg tablets,0601021A0AAABAB
AMP,10154911000001102,Glimepiride 1mg tablets,0601021A0AAABAB
AMP,10272611000001100,Glimepiride 1mg tablets,0601021A0AAABAB
AMP,16053511000001106,Glimepiride 1mg tablets,0601021A0AAABAB
AMP,32493411000001108,Glimepiride 1mg tablets,0601021A0AAABAB
AMP,14122111000001106,Glimepiride 1mg tablets,0601021A0AAABAB
AMP,24106311000001103,Glimepiride 1mg tablets,0601021A0AAABAB
AMP,11019211000001101,Glimepiride 1mg tablets,0601021A0AAABAB
AMP,12147111000001103,Glimepiride 1mg tablets,0601021A0AAABAB
AMP,37069611000001104,Glimepiride 1mg tablets,0601021A0AAABAB
AMP,10445111000001103,Glimepiride 1mg tablets,0601021A0AAABAB
AMP,10688811000001107,Glimepiride 1mg tablets,0601021A0AAABAB
AMP,17916311000001107,Glimepiride 1mg tablets,0601021A0AAABAB
AMP,11342811000001101,Glimepiride 1mg tablets,0601021A0AAABAB
AMP,15091011000001107,Glimepiride 1mg tablets,0601021A0AAABAB
AMP,10617311000001102,Glimepiride 1mg tablets,0601021A0AAABAB
AMP,11149211000001102,Glimepiride 1mg tablets,0601021A0AAABAB
